         0.3836752         1.4880416       -39.4474831       920.5200195       285.1437988         0.1021603         0.0001701         1.1600000         0.0000000         0.0000000
        -0.5800000         0.0000000    100999.9843750        -0.1330648        -5.5473385       286.9223022        14.3781509         0.0001000         1.0000000        -0.0035119        -0.1471648         0.1021603         0.0153863         0.5265046         0.0114345
         0.5800000         1.1600000    100985.9843750         0.1320558         5.5475297       284.3634949        10.1167240         0.0001000         1.0000000        -0.0037705        -0.1470892         0.1217370         0.2005782         0.3923428         0.1315966
         2.0200000         2.8800001    100965.1328125         0.1575683         6.6019135       283.9177856         9.3742409         0.0001000         1.0000000        -0.0040309        -0.1469567         0.1183635         0.5620366         0.8937110         0.1314289
         4.0799999         5.2800002    100936.0468750         0.1700846         7.1382623       283.6464844         8.9220247         0.0001000         1.0000000        -0.0043057        -0.1467562         0.1152887         1.1563101         1.6872841         0.1374741
         6.8699999         8.4600000    100897.4765625         0.1774036         7.4892764       283.4579163         8.6074343         0.0001000         1.0000000        -0.0045934        -0.1464754         0.1112357         2.0592389         2.8447495         0.1425272
        10.4300003        12.3999996    100849.6796875         0.1814210         7.7385674       283.3213196         8.3790712         0.0001000         1.0000000        -0.0048830        -0.1461177         0.1087950         3.3113678         4.4127908         0.1461388
        14.7600002        17.1200008    100792.4062500         0.1830298         7.9248486       283.2178040         8.2055616         0.0001000         1.0000000        -0.0051706        -0.1456746         0.1056276         4.9556394         6.4180217         0.1503443
        19.8199997        22.5200005    100726.8906250         0.1827256         8.0679998       283.1382446         8.0718460         0.0001000         1.0000000        -0.0054480        -0.1451566         0.1033848         6.9814782         8.8441181         0.1555382
        25.5200005        28.5200005    100654.1093750         0.1808819         8.1802149       283.0758972         7.9666629         0.0001000         1.0000000        -0.0057119        -0.1445691         0.1014867         9.3686962        11.6628485         0.1605093
        31.7800007        35.0400009    100575.0312500         0.1777878         8.2698984       283.0260620         7.8824639         0.0001000         1.0000000        -0.0059608        -0.1439271         0.0993480        12.0846519        14.8297729         0.1654505
        38.5100021        41.9799995    100490.8906250         0.1736769         8.3426180       282.9859619         7.8142705         0.0001000         1.0000000        -0.0061939        -0.1432237         0.0978108        15.0784607        18.2951298         0.1693022
        45.6399994        49.2999992    100402.1953125         0.1687331         8.4024668       282.9531250         7.7580972         0.0001000         0.9993330        -0.0064125        -0.1424724         0.0962649        18.3184834        22.0111008         0.1728973
        53.0999985        56.9000015    100310.1640625         0.1631072         8.4522486       282.9260254         7.7115664         0.0001000         0.9992516        -0.0066171        -0.1416934         0.0947459        21.7428837        25.9253006         0.1751469
        60.8400002        64.7799988    100214.7734375         0.1569159         8.4941387       282.9034729         7.6724091         0.0001000         0.9999358        -0.0068101        -0.1408612         0.0930166        25.3326263        30.0016441         0.1760727
