      0.00000      281.320      4.63000    -0.162242      3.09575
      1.00000      281.328      4.42000     -1.55139      2.79878
      2.00000      281.236      4.20000     -2.63970      2.73349
      5.00000      281.260      4.08000     -3.12121      2.81035
      8.00000      281.192      4.03000     -3.32072      2.88666
      11.0000      281.124      4.04000     -3.36423      3.13719
      13.0000      281.148      4.05000     -3.38090      3.26489
      15.0000      281.064      4.05000     -3.46482      3.46482
      17.0000      281.080      4.05000     -3.53553      3.53553
      19.0000      281.004      4.04000     -3.61222      3.74057
      21.0000      280.920      4.05000     -3.68169      3.81250
      23.0000      280.944      4.06000     -3.75116      3.88443
      25.0000      280.860      4.09000     -3.75099      4.02245
      27.0000      280.983      4.12000     -3.81919      4.09558
      30.0000      281.007      4.17000     -3.81404      4.23593
      33.0000      281.138      4.21000     -3.88096      4.31024
      37.0000      281.177      4.24000     -3.88096      4.31024
      40.0000      281.308      4.26000     -3.94787      4.38455
      43.0000      281.332      4.26000     -3.87075      4.45279
      45.0000      281.256      4.26000     -3.93635      4.52826
      47.0000      281.272      4.26000     -3.93635      4.52826
      49.0000      281.188      4.26000     -3.93635      4.52826
      51.0000      281.212      4.25000     -3.93635      4.52826
      52.0000      281.228      4.24000     -3.93635      4.52826
      54.0000      281.243      4.24000     -3.93635      4.52826
      56.0000      281.259      4.25000     -3.93635      4.52826
      58.0000      281.283      4.25000     -3.85673      4.59627
      60.0000      281.299      4.24000     -3.85673      4.59627
      62.0000      281.322      4.23000     -3.85673      4.59627
      64.0000      281.239      4.22000     -3.85673      4.59627
      66.0000      281.263      4.21000     -3.85673      4.59627
      68.0000      281.187      4.18000     -3.85673      4.59627
      70.0000      281.003      4.14000     -3.85673      4.59627
      73.0000      280.928      4.12000     -3.85673      4.59627
      76.0000      280.860      4.13000     -3.85673      4.59627
      79.0000      280.784      4.14000     -3.92100      4.67287
      81.0000      280.816      4.16000     -3.92100      4.67287
      84.0000      280.740      4.16000     -3.92100      4.67287
      87.0000      280.771      4.17000     -3.92100      4.67287
      90.0000      280.795      4.18000     -3.92100      4.67287
      93.0000      280.819      4.19000     -3.98528      4.74948
      96.0000      280.851      4.19000     -3.98528      4.74948
      99.0000      280.882      4.19000     -3.98528      4.74948
      102.000      280.914      4.19000     -3.90179      4.81830
      105.000      280.838      4.19000     -3.96472      4.89602
      108.000      280.870      4.18000     -3.96472      4.89602
      111.000      280.794      4.19000     -3.96472      4.89602
      114.000      280.826      4.18000     -3.96472      4.89602
      118.000      280.866      4.18000     -3.96472      4.89602
      121.000      280.798      4.18000     -3.96472      4.89602
      125.000      280.838      4.18000     -3.96472      4.89602
      129.000      280.877      4.18000     -3.90179      4.81830
      134.000      280.825      4.19000     -3.90179      4.81830
      139.000      280.873      4.21000     -3.83886      4.74059
      144.000      280.821      4.22000     -3.83886      4.74059
      148.000      280.861      4.23000     -3.77592      4.66288
      152.000      280.901      4.23000     -3.71299      4.58516
      155.000      280.933      4.23000     -3.65006      4.50745
      159.000      280.865      4.24000     -3.58713      4.42973
      162.000      280.905      4.25000     -3.52419      4.35202
      166.000      280.937      4.27000     -3.46126      4.27430
      169.000      280.969      4.27000     -3.39833      4.19659
      173.000      281.001      4.27000     -3.27247      4.04116
      177.000      280.941      4.26000     -3.20953      3.96344
      181.000      280.981      4.26000     -3.14660      3.88573
      186.000      281.029      4.26000     -3.02074      3.73030
      191.000      280.986      4.26000     -2.95781      3.65259
      197.000      281.042      4.27000     -2.89487      3.57487
      203.000      280.990      4.27000     -2.70891      3.46725
      208.000      281.038      4.27000     -2.64734      3.38845
      212.000      280.986      4.27000     -2.58578      3.30965
      217.000      281.035      4.27000     -2.46744      3.27441
      221.000      280.975      4.27000     -2.40726      3.19454
      225.000      281.015      4.26000     -2.29236      3.15517
      228.000      281.039      4.26000     -2.23358      3.07426
      231.000      280.972      4.25000     -2.17959      3.11278
      234.000      281.004      4.25000     -2.06901      3.06744
      238.000      280.936      4.24000     -2.01516      3.10308
      242.000      280.976      4.24000     -2.01516      3.10308
      245.000      281.009      4.24000     -1.90771      3.05297
      248.000      280.941      4.24000     -1.85414      3.08580
      252.000      280.973      4.24000     -1.80000      3.11769
      256.000      281.014      4.25000     -1.74531      3.14863
      261.000      281.054      4.27000     -1.69010      3.17861
      265.000      281.103      4.29000     -1.63437      3.20762
      270.000      281.143      4.29000     -1.56369      3.35334
      274.000      281.184      4.28000     -1.50493      3.38012
      278.000      281.124      4.26000     -1.44571      3.40587
      282.000      281.064      4.25000     -1.42351      3.52330
      286.000      281.113      4.26000     -1.36180      3.54761
      291.000      281.254      4.28000     -1.26972      3.68752
      295.000      281.295      4.28000     -1.20517      3.70912
      300.000      281.251      4.25000     -1.16949      3.82522
      306.000      281.099      4.21000     -1.10255      3.84505
      311.000      281.048      4.19000    -0.991880      3.97821
      316.000      281.005      4.19000    -0.922300      3.99492
      321.000      281.053      4.20000    -0.873229      4.10822
      326.000      280.994      4.21000    -0.801398      4.12283
      331.000      281.043      4.21000    -0.746688      4.23467
      336.000      281.092      4.20000    -0.688312      4.34583
      342.000      281.049      4.19000    -0.612362      4.35718
      347.000      280.997      4.19000    -0.470378      4.47535
      352.000      281.054      4.21000    -0.480831      4.57480
      357.000      281.104      4.23000    -0.400917      4.58250
      362.000      281.052      4.26000    -0.327855      4.68855
      367.000      281.093      4.27000    -0.245979      4.69356
      371.000      281.134      4.28000    -0.167517      4.79708
      375.000      281.075      4.28000   -0.0855170      4.89925
      379.000      281.116      4.28000   -0.0855170      4.89925
      383.000      281.157      4.29000  4.37114e-07      5.00000
      387.000      281.198      4.29000  4.37114e-07      5.00000
      392.000      281.239      4.29000    0.0890072      5.09922
      397.000      281.188      4.28000    0.0890072      5.09922
      402.000      281.136      4.26000     0.177987      5.09689
      408.000      281.093      4.26000     0.177987      5.09689
      414.000      281.151      4.25000     0.272147      5.19287
      419.000      281.100      4.25000     0.272147      5.19287
      423.000      281.141      4.25000     0.272147      5.19287
      428.000      281.090      4.25000     0.272147      5.19287
      432.000      281.031      4.24000     0.272147      5.19287
      436.000      281.064      4.24000     0.272147      5.19287
      439.000      281.097      4.25000     0.272147      5.19287
      441.000      281.113      4.26000     0.266914      5.09301
      443.000      281.138      4.26000     0.266914      5.09301
      445.000      281.054      4.26000     0.266914      5.09301
      447.000      281.070      4.26000     0.261680      4.99315
      449.000      281.087      4.25000     0.174497      4.99695
      450.000      281.011      4.23000     0.171007      4.89702
      452.000      281.027      4.22000    0.0855167      4.89925
      454.000      281.044      4.22000    0.0837715      4.79927
      456.000      281.061      4.23000  4.19629e-07      4.80000
      458.000      280.985      4.23000   -0.0820265      4.69928
      461.000      281.009      4.23000   -0.0820265      4.69928
      464.000      281.034      4.22000    -0.160537      4.59720
      466.000      281.059      4.21000    -0.240746      4.59370
      468.000      281.084      4.21000    -0.320880      4.58879
      470.000      281.000      4.20000    -0.392201      4.48288
      472.000      281.025      4.19000    -0.470378      4.47535
      474.000      280.940      4.19000    -0.548412      4.46646
      476.000      280.957      4.19000    -0.536225      4.36720
      477.000      280.965      4.19000    -0.612362      4.35718
      479.000      280.982      4.19000    -0.688312      4.34583
      480.000      280.999      4.18000    -0.764053      4.33315
      482.000      280.914      4.18000    -0.764053      4.33315
      484.000      280.939      4.17000    -0.820479      4.22100
      486.000      280.956      4.16000    -0.820479      4.22100
      489.000      280.981      4.16000    -0.894020      4.20604
      491.000      281.006      4.15000    -0.894020      4.20604
      493.000      281.022      4.15000    -0.894020      4.20604
      495.000      281.047      4.15000    -0.894020      4.20604
      497.000      280.963      4.16000    -0.894020      4.20604
      500.000      280.988      4.16000    -0.894020      4.20604
      502.000      281.013      4.17000    -0.894020      4.20604
      504.000      281.030      4.16000    -0.894020      4.20604
      507.000      280.954      4.16000    -0.894020      4.20604
      510.000      280.987      4.16000    -0.894020      4.20604
      513.000      281.020      4.15000    -0.914811      4.30385
      517.000      280.961      4.13000    -0.839560      4.31916
      521.000      280.994      4.11000    -0.839560      4.31916
      524.000      281.028      4.09000    -0.839560      4.31916
      527.000      281.053      4.08000    -0.839560      4.31916
      529.000      281.078      4.08000    -0.858641      4.41732
      531.000      281.095      4.09000    -0.858641      4.41732
      533.000      281.120      4.10000    -0.858641      4.41732
      536.000      281.044      4.10000    -0.858641      4.41732
      538.000      281.061      4.10000    -0.956393      4.49948
      540.000      281.077      4.09000    -0.956393      4.49948
      541.000      281.094      4.08000    -0.956393      4.49948
      543.000      281.111      4.06000    -0.977185      4.59729
      545.000      281.035      4.04000    -0.977185      4.59729
      548.000      281.052      4.03000     -1.05727      4.57954
      550.000      281.077      4.04000     -1.05727      4.57954
      552.000      281.094      4.04000     -1.07977      4.67698
      554.000      281.017      4.04000     -1.16122      4.65742
      556.000      281.034      4.02000     -1.16122      4.65742
      558.000      281.059      3.99000     -1.18542      4.75445
      560.000      281.076      3.98000     -1.26821      4.73304
      562.000      281.101      3.98000     -1.26821      4.73304
      565.000      281.127      3.99000     -1.26821      4.73304
      568.000      281.152      3.99000     -1.29410      4.82963
      570.000      281.076      3.99000     -1.37819      4.80631
      573.000      281.101      4.00000     -1.37819      4.80631
      575.000      281.126      4.01000     -1.37819      4.80631
      579.000      281.059      4.03000     -1.37819      4.80631
      582.000      281.092      4.04000     -1.46186      4.78152
      585.000      281.126      4.04000     -1.49110      4.87715
      589.000      281.160      4.04000     -1.49110      4.87715
      592.000      281.092      4.03000     -1.49110      4.87715
      596.000      281.126      4.02000     -1.49110      4.87715
      599.000      281.151      4.03000     -1.57599      4.85039
      601.000      281.083      4.05000     -1.57599      4.85039
      604.000      281.109      4.08000     -1.57599      4.85039
      607.000      281.134      4.11000     -1.57599      4.85039
      609.000      281.058      4.13000     -1.60689      4.94549
      612.000      281.083      4.13000     -1.60689      4.94549
      615.000      281.109      4.12000     -1.69295      4.91670
      617.000      281.033      4.11000     -1.69295      4.91670
      620.000      281.066      4.11000     -1.69295      4.91670
      623.000      281.092      4.11000     -1.69295      4.91670
      626.000      281.117      4.11000     -1.69295      4.91670
      629.000      281.151      4.11000     -1.69295      4.91670
      631.000      281.177      4.11000     -1.69295      4.91670
      634.000      281.100      4.12000     -1.69295      4.91670
      637.000      281.134      4.13000     -1.69295      4.91670
      641.000      281.168      4.12000     -1.60689      4.94549
      644.000      281.194      4.10000     -1.60689      4.94549
      646.000      281.219      4.07000     -1.60689      4.94549
      648.000      281.236      4.05000     -1.60689      4.94549
      650.000      281.160      4.04000     -1.49110      4.87715
      653.000      281.177      4.04000     -1.49110      4.87715
      655.000      281.203      4.03000     -1.49110      4.87715
      657.000      281.228      4.03000     -1.40575      4.90243
      660.000      281.254      4.01000     -1.37819      4.80631
      663.000      281.288      4.00000     -1.29410      4.82963
      666.000      281.313      3.98000     -1.29410      4.82963
      670.000      281.246      3.97000     -1.20961      4.85148
      673.000      281.280      3.96000     -1.18542      4.75445
      676.000      281.314      3.94000     -1.10226      4.77441
      679.000      281.339      3.93000     -1.01877      4.79292
      682.000      281.272      3.92000     -1.01877      4.79292
      686.000      281.306      3.93000    -0.934964      4.80997
      689.000      281.238      3.95000    -0.934964      4.80997
      693.000      281.272      3.97000    -0.850877      4.82556
      696.000      281.205      3.96000    -0.766529      4.83967
      699.000      281.231      3.93000    -0.766529      4.83967
      702.000      281.366      3.92000    -0.681949      4.85231
      705.000      281.299      3.92000    -0.695866      4.95134
      709.000      281.333      3.93000    -0.695866      4.95134
      712.000      281.367      3.92000    -0.709783      5.05037
      716.000      281.410      3.89000    -0.621533      5.06199
      720.000      281.343      3.86000    -0.633720      5.16124
      724.000      281.386      3.82000    -0.645907      5.26049
      728.000      281.420      3.78000    -0.645907      5.26049
      732.000      281.463      3.72000    -0.658094      5.35975
      737.000      281.608      3.61000    -0.670281      5.45900
      741.000      281.651      3.49000    -0.779370      5.54550
      745.000      281.787      3.36000    -0.793287      5.64453
      748.000      281.923      3.17000    -0.807204      5.74356
      752.000      282.060      2.85000    -0.821122      5.84258
      756.000      282.103      2.99000    -0.938607      5.92613
      760.000      282.036      3.13000    -0.954250      6.02490
      763.000      281.875      3.25000    -0.969894      6.12367
      767.000      281.807      3.33000     -1.09398      6.20429
      770.000      281.740      3.33000     -1.11135      6.30277
      773.000      281.766      3.29000     -1.12871      6.40125
      777.000      281.800      3.22000     -1.25934      6.47874
      781.000      281.844      3.11000     -1.27842      6.57690
      785.000      281.980      2.94000     -1.29750      6.67507
      789.000      282.126      2.68000     -1.31658      6.77323
      794.000      282.484      2.29000     -1.43459      6.74922
      798.000      283.038      1.80000     -1.45538      6.84703
      803.000      283.592      1.31000     -1.45538      6.84703
      807.000      284.044     0.710000     -1.47617      6.94485
      812.000      284.293     0.910000     -1.47617      6.94485
      816.000      284.439      1.00000     -1.61965      7.01546
      820.000      284.482     0.990000     -1.61965      7.01546
      824.000      284.518     0.930000     -1.64214      7.11290
      827.000      284.655     0.860000     -1.64214      7.11290
      830.000      284.681     0.820000     -1.64214      7.11290
      834.000      284.819     0.800000     -1.64214      7.11290
